date,state,district,type,beds
1/1/2022,Sarawak,Serian,all,84
1/1/2015,Sarawak,Serian,hospital_moh,84
1/1/2016,Sarawak,Serian,hospital_moh,84
1/1/2017,Sarawak,Serian,hospital_moh,84
1/1/2018,Sarawak,Serian,hospital_moh,84
1/1/2019,Sarawak,Serian,hospital_moh,84
1/1/2020,Sarawak,Serian,hospital_moh,84
1/1/2021,Sarawak,Serian,hospital_moh,84
1/1/2022,Sarawak,Serian,hospital_moh,84
1/1/2015,Sarawak,Serian,hospital_non_moh,0
1/1/2016,Sarawak,Serian,hospital_non_moh,0
1/1/2017,Sarawak,Serian,hospital_non_moh,0
1/1/2018,Sarawak,Serian,hospital_non_moh,0
1/1/2019,Sarawak,Serian,hospital_non_moh,0
1/1/2020,Sarawak,Serian,hospital_non_moh,0
1/1/2021,Sarawak,Serian,hospital_non_moh,0
1/1/2022,Sarawak,Serian,hospital_non_moh,0
1/1/2015,Sarawak,Serian,special_medical_institution,0
1/1/2016,Sarawak,Serian,special_medical_institution,0
1/1/2017,Sarawak,Serian,special_medical_institution,0
1/1/2018,Sarawak,Serian,special_medical_institution,0
1/1/2019,Sarawak,Serian,special_medical_institution,0
1/1/2020,Sarawak,Serian,special_medical_institution,0
1/1/2021,Sarawak,Serian,special_medical_institution,0
1/1/2022,Sarawak,Serian,special_medical_institution,0
1/1/2015,Sarawak,Sibu,all,620
1/1/2016,Sarawak,Sibu,all,630
1/1/2017,Sarawak,Sibu,all,630
1/1/2018,Sarawak,Sibu,all,662
1/1/2019,Sarawak,Sibu,all,662
1/1/2020,Sarawak,Sibu,all,662
1/1/2021,Sarawak,Sibu,all,642
1/1/2022,Sarawak,Sibu,all,662
1/1/2015,Sarawak,Sibu,hospital_moh,620
1/1/2016,Sarawak,Sibu,hospital_moh,630
1/1/2017,Sarawak,Sibu,hospital_moh,630
1/1/2018,Sarawak,Sibu,hospital_moh,662
1/1/2019,Sarawak,Sibu,hospital_moh,662
1/1/2020,Sarawak,Sibu,hospital_moh,662
1/1/2021,Sarawak,Sibu,hospital_moh,642
1/1/2022,Sarawak,Sibu,hospital_moh,662
1/1/2015,Sarawak,Sibu,hospital_non_moh,0
1/1/2016,Sarawak,Sibu,hospital_non_moh,0
1/1/2017,Sarawak,Sibu,hospital_non_moh,0
1/1/2018,Sarawak,Sibu,hospital_non_moh,0
1/1/2019,Sarawak,Sibu,hospital_non_moh,0
1/1/2020,Sarawak,Sibu,hospital_non_moh,0
1/1/2021,Sarawak,Sibu,hospital_non_moh,0
1/1/2022,Sarawak,Sibu,hospital_non_moh,0
1/1/2015,Sarawak,Sibu,special_medical_institution,0
1/1/2016,Sarawak,Sibu,special_medical_institution,0
1/1/2017,Sarawak,Sibu,special_medical_institution,0
1/1/2018,Sarawak,Sibu,special_medical_institution,0
1/1/2019,Sarawak,Sibu,special_medical_institution,0
1/1/2020,Sarawak,Sibu,special_medical_institution,0
1/1/2021,Sarawak,Sibu,special_medical_institution,0
1/1/2022,Sarawak,Sibu,special_medical_institution,0
1/1/2015,Sarawak,Simunjan,all,42
1/1/2016,Sarawak,Simunjan,all,42
1/1/2017,Sarawak,Simunjan,all,42
1/1/2018,Sarawak,Simunjan,all,42
1/1/2019,Sarawak,Simunjan,all,42
1/1/2020,Sarawak,Simunjan,all,42
1/1/2021,Sarawak,Simunjan,all,42
1/1/2022,Sarawak,Simunjan,all,42
1/1/2015,Sarawak,Simunjan,hospital_moh,42
1/1/2016,Sarawak,Simunjan,hospital_moh,42
1/1/2017,Sarawak,Simunjan,hospital_moh,42
1/1/2018,Sarawak,Simunjan,hospital_moh,42
1/1/2019,Sarawak,Simunjan,hospital_moh,42
1/1/2020,Sarawak,Simunjan,hospital_moh,42
1/1/2021,Sarawak,Simunjan,hospital_moh,42
1/1/2022,Sarawak,Simunjan,hospital_moh,42
1/1/2015,Sarawak,Simunjan,hospital_non_moh,0
1/1/2016,Sarawak,Simunjan,hospital_non_moh,0
1/1/2017,Sarawak,Simunjan,hospital_non_moh,0
1/1/2018,Sarawak,Simunjan,hospital_non_moh,0
1/1/2019,Sarawak,Simunjan,hospital_non_moh,0
1/1/2020,Sarawak,Simunjan,hospital_non_moh,0
1/1/2021,Sarawak,Simunjan,hospital_non_moh,0
1/1/2022,Sarawak,Simunjan,hospital_non_moh,0
1/1/2015,Sarawak,Simunjan,special_medical_institution,0
1/1/2016,Sarawak,Simunjan,special_medical_institution,0
1/1/2017,Sarawak,Simunjan,special_medical_institution,0
1/1/2018,Sarawak,Simunjan,special_medical_institution,0
1/1/2019,Sarawak,Simunjan,special_medical_institution,0
1/1/2020,Sarawak,Simunjan,special_medical_institution,0
1/1/2021,Sarawak,Simunjan,special_medical_institution,0
1/1/2022,Sarawak,Simunjan,special_medical_institution,0
1/1/2015,Sarawak,Song,all,0
1/1/2016,Sarawak,Song,all,0
1/1/2017,Sarawak,Song,all,0
1/1/2018,Sarawak,Song,all,0
1/1/2019,Sarawak,Song,all,0
1/1/2020,Sarawak,Song,all,0
1/1/2021,Sarawak,Song,all,0
1/1/2022,Sarawak,Song,all,0
1/1/2015,Sarawak,Song,hospital_moh,0
1/1/2016,Sarawak,Song,hospital_moh,0
1/1/2017,Sarawak,Song,hospital_moh,0
1/1/2018,Sarawak,Song,hospital_moh,0
1/1/2019,Sarawak,Song,hospital_moh,0
1/1/2020,Sarawak,Song,hospital_moh,0
1/1/2021,Sarawak,Song,hospital_moh,0
1/1/2022,Sarawak,Song,hospital_moh,0
1/1/2015,Sarawak,Song,hospital_non_moh,0
1/1/2016,Sarawak,Song,hospital_non_moh,0
1/1/2017,Sarawak,Song,hospital_non_moh,0
1/1/2018,Sarawak,Song,hospital_non_moh,0
1/1/2019,Sarawak,Song,hospital_non_moh,0
1/1/2020,Sarawak,Song,hospital_non_moh,0
1/1/2021,Sarawak,Song,hospital_non_moh,0
1/1/2022,Sarawak,Song,hospital_non_moh,0
1/1/2015,Sarawak,Song,special_medical_institution,0
1/1/2016,Sarawak,Song,special_medical_institution,0
1/1/2017,Sarawak,Song,special_medical_institution,0
1/1/2018,Sarawak,Song,special_medical_institution,0
1/1/2019,Sarawak,Song,special_medical_institution,0
1/1/2020,Sarawak,Song,special_medical_institution,0
1/1/2021,Sarawak,Song,special_medical_institution,0
1/1/2022,Sarawak,Song,special_medical_institution,0
1/1/2015,Sarawak,Sri Aman,all,96
1/1/2016,Sarawak,Sri Aman,all,96
1/1/2017,Sarawak,Sri Aman,all,96
1/1/2018,Sarawak,Sri Aman,all,96
1/1/2019,Sarawak,Sri Aman,all,96
1/1/2020,Sarawak,Sri Aman,all,96
1/1/2021,Sarawak,Sri Aman,all,92
1/1/2022,Sarawak,Sri Aman,all,92
1/1/2015,Sarawak,Sri Aman,hospital_moh,96
1/1/2016,Sarawak,Sri Aman,hospital_moh,96
1/1/2017,Sarawak,Sri Aman,hospital_moh,96
1/1/2018,Sarawak,Sri Aman,hospital_moh,96
1/1/2019,Sarawak,Sri Aman,hospital_moh,96
1/1/2020,Sarawak,Sri Aman,hospital_moh,96
1/1/2021,Sarawak,Sri Aman,hospital_moh,92
1/1/2022,Sarawak,Sri Aman,hospital_moh,92
1/1/2015,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2016,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2017,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2018,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2019,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2020,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2021,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2022,Sarawak,Sri Aman,hospital_non_moh,0
1/1/2015,Sarawak,Sri Aman,special_medical_institution,0
1/1/2016,Sarawak,Sri Aman,special_medical_institution,0
1/1/2017,Sarawak,Sri Aman,special_medical_institution,0
1/1/2018,Sarawak,Sri Aman,special_medical_institution,0
1/1/2019,Sarawak,Sri Aman,special_medical_institution,0
1/1/2020,Sarawak,Sri Aman,special_medical_institution,0
1/1/2021,Sarawak,Sri Aman,special_medical_institution,0
1/1/2022,Sarawak,Sri Aman,special_medical_institution,0
1/1/2015,Sarawak,Subis,all,0
1/1/2016,Sarawak,Subis,all,0
1/1/2017,Sarawak,Subis,all,0
1/1/2018,Sarawak,Subis,all,0
1/1/2019,Sarawak,Subis,all,0
1/1/2020,Sarawak,Subis,all,0
1/1/2021,Sarawak,Subis,all,0
1/1/2022,Sarawak,Subis,all,0
1/1/2015,Sarawak,Subis,hospital_moh,0
1/1/2016,Sarawak,Subis,hospital_moh,0
1/1/2017,Sarawak,Subis,hospital_moh,0
1/1/2018,Sarawak,Subis,hospital_moh,0
1/1/2019,Sarawak,Subis,hospital_moh,0
1/1/2020,Sarawak,Subis,hospital_moh,0
1/1/2021,Sarawak,Subis,hospital_moh,0
1/1/2022,Sarawak,Subis,hospital_moh,0
1/1/2015,Sarawak,Subis,hospital_non_moh,0
1/1/2016,Sarawak,Subis,hospital_non_moh,0
1/1/2017,Sarawak,Subis,hospital_non_moh,0
1/1/2018,Sarawak,Subis,hospital_non_moh,0
1/1/2019,Sarawak,Subis,hospital_non_moh,0
1/1/2020,Sarawak,Subis,hospital_non_moh,0
1/1/2021,Sarawak,Subis,hospital_non_moh,0
1/1/2022,Sarawak,Subis,hospital_non_moh,0
1/1/2015,Sarawak,Subis,special_medical_institution,0
1/1/2016,Sarawak,Subis,special_medical_institution,0
1/1/2017,Sarawak,Subis,special_medical_institution,0
1/1/2018,Sarawak,Subis,special_medical_institution,0
1/1/2019,Sarawak,Subis,special_medical_institution,0
1/1/2020,Sarawak,Subis,special_medical_institution,0
1/1/2021,Sarawak,Subis,special_medical_institution,0
1/1/2022,Sarawak,Subis,special_medical_institution,0
1/1/2015,Sarawak,Tanjung Manis,all,0
1/1/2016,Sarawak,Tanjung Manis,all,0
1/1/2017,Sarawak,Tanjung Manis,all,0
1/1/2018,Sarawak,Tanjung Manis,all,0
1/1/2019,Sarawak,Tanjung Manis,all,0
1/1/2020,Sarawak,Tanjung Manis,all,0
1/1/2021,Sarawak,Tanjung Manis,all,0
1/1/2022,Sarawak,Tanjung Manis,all,0
1/1/2015,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2016,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2017,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2018,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2019,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2020,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2021,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2022,Sarawak,Tanjung Manis,hospital_moh,0
1/1/2015,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2016,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2017,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2018,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2019,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2020,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2021,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2022,Sarawak,Tanjung Manis,hospital_non_moh,0
1/1/2015,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2016,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2017,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2018,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2019,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2020,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2021,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2022,Sarawak,Tanjung Manis,special_medical_institution,0
1/1/2015,Sarawak,Tatau,all,0
1/1/2016,Sarawak,Tatau,all,0
1/1/2017,Sarawak,Tatau,all,0
1/1/2018,Sarawak,Tatau,all,0
1/1/2019,Sarawak,Tatau,all,0
1/1/2020,Sarawak,Tatau,all,0
1/1/2021,Sarawak,Tatau,all,0
1/1/2022,Sarawak,Tatau,all,0
1/1/2015,Sarawak,Tatau,hospital_moh,0
1/1/2016,Sarawak,Tatau,hospital_moh,0
1/1/2017,Sarawak,Tatau,hospital_moh,0
1/1/2018,Sarawak,Tatau,hospital_moh,0
1/1/2019,Sarawak,Tatau,hospital_moh,0
1/1/2020,Sarawak,Tatau,hospital_moh,0
1/1/2021,Sarawak,Tatau,hospital_moh,0
1/1/2022,Sarawak,Tatau,hospital_moh,0
1/1/2015,Sarawak,Tatau,hospital_non_moh,0
1/1/2016,Sarawak,Tatau,hospital_non_moh,0
1/1/2017,Sarawak,Tatau,hospital_non_moh,0
1/1/2018,Sarawak,Tatau,hospital_non_moh,0
1/1/2019,Sarawak,Tatau,hospital_non_moh,0
1/1/2020,Sarawak,Tatau,hospital_non_moh,0
1/1/2021,Sarawak,Tatau,hospital_non_moh,0
1/1/2022,Sarawak,Tatau,hospital_non_moh,0
1/1/2015,Sarawak,Tatau,special_medical_institution,0
1/1/2016,Sarawak,Tatau,special_medical_institution,0
1/1/2017,Sarawak,Tatau,special_medical_institution,0
1/1/2018,Sarawak,Tatau,special_medical_institution,0
1/1/2019,Sarawak,Tatau,special_medical_institution,0
1/1/2020,Sarawak,Tatau,special_medical_institution,0
1/1/2021,Sarawak,Tatau,special_medical_institution,0
1/1/2022,Sarawak,Tatau,special_medical_institution,0
1/1/2015,Sarawak,Tebedu,all,0
1/1/2016,Sarawak,Tebedu,all,0
1/1/2017,Sarawak,Tebedu,all,0
1/1/2018,Sarawak,Tebedu,all,0
1/1/2019,Sarawak,Tebedu,all,0
1/1/2020,Sarawak,Tebedu,all,0
1/1/2021,Sarawak,Tebedu,all,0
1/1/2022,Sarawak,Tebedu,all,0
1/1/2015,Sarawak,Tebedu,hospital_moh,0
1/1/2016,Sarawak,Tebedu,hospital_moh,0
1/1/2017,Sarawak,Tebedu,hospital_moh,0
1/1/2018,Sarawak,Tebedu,hospital_moh,0
1/1/2019,Sarawak,Tebedu,hospital_moh,0
1/1/2020,Sarawak,Tebedu,hospital_moh,0
1/1/2021,Sarawak,Tebedu,hospital_moh,0
1/1/2022,Sarawak,Tebedu,hospital_moh,0
1/1/2015,Sarawak,Tebedu,hospital_non_moh,0
1/1/2016,Sarawak,Tebedu,hospital_non_moh,0
1/1/2017,Sarawak,Tebedu,hospital_non_moh,0
1/1/2018,Sarawak,Tebedu,hospital_non_moh,0
1/1/2019,Sarawak,Tebedu,hospital_non_moh,0
1/1/2020,Sarawak,Tebedu,hospital_non_moh,0
1/1/2021,Sarawak,Tebedu,hospital_non_moh,0
1/1/2022,Sarawak,Tebedu,hospital_non_moh,0
1/1/2015,Sarawak,Tebedu,special_medical_institution,0
1/1/2016,Sarawak,Tebedu,special_medical_institution,0
1/1/2017,Sarawak,Tebedu,special_medical_institution,0
1/1/2018,Sarawak,Tebedu,special_medical_institution,0
1/1/2019,Sarawak,Tebedu,special_medical_institution,0
1/1/2020,Sarawak,Tebedu,special_medical_institution,0
1/1/2021,Sarawak,Tebedu,special_medical_institution,0
1/1/2022,Sarawak,Tebedu,special_medical_institution,0
1/1/2015,Sarawak,Telang Usan,all,0
1/1/2016,Sarawak,Telang Usan,all,0
1/1/2017,Sarawak,Telang Usan,all,0
1/1/2018,Sarawak,Telang Usan,all,0
1/1/2019,Sarawak,Telang Usan,all,0
1/1/2020,Sarawak,Telang Usan,all,0
1/1/2021,Sarawak,Telang Usan,all,0
1/1/2015,Sarawak,Telang Usan,hospital_moh,0
1/1/2016,Sarawak,Telang Usan,hospital_moh,0
1/1/2017,Sarawak,Telang Usan,hospital_moh,0
1/1/2018,Sarawak,Telang Usan,hospital_moh,0
1/1/2019,Sarawak,Telang Usan,hospital_moh,0
1/1/2020,Sarawak,Telang Usan,hospital_moh,0
1/1/2021,Sarawak,Telang Usan,hospital_moh,0
1/1/2015,Sarawak,Telang Usan,hospital_non_moh,0
1/1/2016,Sarawak,Telang Usan,hospital_non_moh,0
1/1/2017,Sarawak,Telang Usan,hospital_non_moh,0
1/1/2018,Sarawak,Telang Usan,hospital_non_moh,0
1/1/2019,Sarawak,Telang Usan,hospital_non_moh,0
1/1/2020,Sarawak,Telang Usan,hospital_non_moh,0
1/1/2021,Sarawak,Telang Usan,hospital_non_moh,0
1/1/2015,Sarawak,Telang Usan,special_medical_institution,0
1/1/2016,Sarawak,Telang Usan,special_medical_institution,0
1/1/2017,Sarawak,Telang Usan,special_medical_institution,0
1/1/2018,Sarawak,Telang Usan,special_medical_institution,0
1/1/2019,Sarawak,Telang Usan,special_medical_institution,0
1/1/2020,Sarawak,Telang Usan,special_medical_institution,0
1/1/2021,Sarawak,Telang Usan,special_medical_institution,0
1/1/2015,Selangor,All Districts,all,5493
1/1/2016,Selangor,All Districts,all,5531
1/1/2017,Selangor,All Districts,all,5471
1/1/2018,Selangor,All Districts,all,5602
1/1/2019,Selangor,All Districts,all,5907
1/1/2020,Selangor,All Districts,all,6131
1/1/2021,Selangor,All Districts,all,7159
1/1/2022,Selangor,All Districts,all,7640
1/1/2015,Selangor,All Districts,hospital_moh,5275
1/1/2016,Selangor,All Districts,hospital_moh,5353
1/1/2017,Selangor,All Districts,hospital_moh,5273
1/1/2018,Selangor,All Districts,hospital_moh,5424
1/1/2019,Selangor,All Districts,hospital_moh,5739
1/1/2020,Selangor,All Districts,hospital_moh,5963
1/1/2021,Selangor,All Districts,hospital_moh,6179
1/1/2022,Selangor,All Districts,hospital_moh,6651
1/1/2015,Selangor,All Districts,hospital_non_moh,88
1/1/2016,Selangor,All Districts,hospital_non_moh,88
1/1/2017,Selangor,All Districts,hospital_non_moh,88
1/1/2018,Selangor,All Districts,hospital_non_moh,88
1/1/2019,Selangor,All Districts,hospital_non_moh,88
1/1/2020,Selangor,All Districts,hospital_non_moh,88
1/1/2021,Selangor,All Districts,hospital_non_moh,888
1/1/2022,Selangor,All Districts,hospital_non_moh,897
1/1/2015,Selangor,All Districts,special_medical_institution,130
1/1/2016,Selangor,All Districts,special_medical_institution,90
1/1/2017,Selangor,All Districts,special_medical_institution,110
1/1/2018,Selangor,All Districts,special_medical_institution,90
1/1/2019,Selangor,All Districts,special_medical_institution,80
1/1/2020,Selangor,All Districts,special_medical_institution,80
1/1/2021,Selangor,All Districts,special_medical_institution,92
1/1/2022,Selangor,All Districts,special_medical_institution,92
1/1/2015,Selangor,Gombak (Rawang),all,2037
1/1/2016,Selangor,Gombak (Rawang),all,2013
1/1/2017,Selangor,Gombak (Rawang),all,2087
1/1/2018,Selangor,Gombak (Rawang),all,2077
1/1/2019,Selangor,Gombak (Rawang),all,2094
1/1/2020,Selangor,Gombak (Rawang),all,2198
1/1/2021,Selangor,Gombak (Rawang),all,3122
1/1/2022,Selangor,Gombak (Rawang),all,3153
1/1/2015,Selangor,Gombak (Rawang),hospital_moh,1819
1/1/2016,Selangor,Gombak (Rawang),hospital_moh,1835
1/1/2017,Selangor,Gombak (Rawang),hospital_moh,1889
1/1/2018,Selangor,Gombak (Rawang),hospital_moh,1899
1/1/2019,Selangor,Gombak (Rawang),hospital_moh,1926
1/1/2020,Selangor,Gombak (Rawang),hospital_moh,2030
1/1/2021,Selangor,Gombak (Rawang),hospital_moh,2142
1/1/2022,Selangor,Gombak (Rawang),hospital_moh,2164
1/1/2015,Selangor,Gombak (Rawang),hospital_non_moh,88
1/1/2016,Selangor,Gombak (Rawang),hospital_non_moh,88
1/1/2017,Selangor,Gombak (Rawang),hospital_non_moh,88
1/1/2018,Selangor,Gombak (Rawang),hospital_non_moh,88
1/1/2019,Selangor,Gombak (Rawang),hospital_non_moh,88
1/1/2020,Selangor,Gombak (Rawang),hospital_non_moh,88
1/1/2021,Selangor,Gombak (Rawang),hospital_non_moh,888
1/1/2022,Selangor,Gombak (Rawang),hospital_non_moh,897
1/1/2015,Selangor,Gombak (Rawang),special_medical_institution,130
1/1/2016,Selangor,Gombak (Rawang),special_medical_institution,90
1/1/2017,Selangor,Gombak (Rawang),special_medical_institution,110
1/1/2018,Selangor,Gombak (Rawang),special_medical_institution,90
1/1/2019,Selangor,Gombak (Rawang),special_medical_institution,80
1/1/2020,Selangor,Gombak (Rawang),special_medical_institution,80
1/1/2021,Selangor,Gombak (Rawang),special_medical_institution,92
1/1/2022,Selangor,Gombak (Rawang),special_medical_institution,92
1/1/2015,Selangor,Hulu Langat (Bangi),all,888
1/1/2016,Selangor,Hulu Langat (Bangi),all,888
1/1/2017,Selangor,Hulu Langat (Bangi),all,748
1/1/2018,Selangor,Hulu Langat (Bangi),all,888
1/1/2019,Selangor,Hulu Langat (Bangi),all,1027
1/1/2020,Selangor,Hulu Langat (Bangi),all,1027
1/1/2021,Selangor,Hulu Langat (Bangi),all,1047
1/1/2022,Selangor,Hulu Langat (Bangi),all,1087
1/1/2015,Selangor,Hulu Langat (Bangi),hospital_moh,888
1/1/2016,Selangor,Hulu Langat (Bangi),hospital_moh,888
1/1/2017,Selangor,Hulu Langat (Bangi),hospital_moh,748
1/1/2018,Selangor,Hulu Langat (Bangi),hospital_moh,888
1/1/2019,Selangor,Hulu Langat (Bangi),hospital_moh,1027
1/1/2020,Selangor,Hulu Langat (Bangi),hospital_moh,1027
1/1/2021,Selangor,Hulu Langat (Bangi),hospital_moh,1047
1/1/2022,Selangor,Hulu Langat (Bangi),hospital_moh,1087
1/1/2015,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2016,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2017,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2018,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2019,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2020,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2021,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2022,Selangor,Hulu Langat (Bangi),hospital_non_moh,0
1/1/2015,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2016,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2017,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2018,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2019,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2020,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2021,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2022,Selangor,Hulu Langat (Bangi),special_medical_institution,0
1/1/2015,Selangor,Hulu Selangor,all,150
1/1/2016,Selangor,Hulu Selangor,all,120
1/1/2017,Selangor,Hulu Selangor,all,120
1/1/2018,Selangor,Hulu Selangor,all,120
1/1/2019,Selangor,Hulu Selangor,all,120
1/1/2020,Selangor,Hulu Selangor,all,120
1/1/2021,Selangor,Hulu Selangor,all,120
1/1/2022,Selangor,Hulu Selangor,all,120
1/1/2015,Selangor,Hulu Selangor,hospital_moh,150
1/1/2016,Selangor,Hulu Selangor,hospital_moh,120
1/1/2017,Selangor,Hulu Selangor,hospital_moh,120
1/1/2018,Selangor,Hulu Selangor,hospital_moh,120
1/1/2019,Selangor,Hulu Selangor,hospital_moh,120
1/1/2020,Selangor,Hulu Selangor,hospital_moh,120
1/1/2021,Selangor,Hulu Selangor,hospital_moh,120
1/1/2022,Selangor,Hulu Selangor,hospital_moh,120
1/1/2015,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2016,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2017,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2018,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2019,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2020,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2021,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2022,Selangor,Hulu Selangor,hospital_non_moh,0
1/1/2015,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2016,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2017,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2018,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2019,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2020,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2021,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2022,Selangor,Hulu Selangor,special_medical_institution,0
1/1/2015,Selangor,Klang,all,1094
1/1/2016,Selangor,Klang,all,1154
1/1/2017,Selangor,Klang,all,1154
1/1/2018,Selangor,Klang,all,1154
1/1/2019,Selangor,Klang,all,1221
1/1/2020,Selangor,Klang,all,1258
1/1/2021,Selangor,Klang,all,1261
1/1/2022,Selangor,Klang,all,1261
1/1/2015,Selangor,Klang,hospital_moh,1094
1/1/2016,Selangor,Klang,hospital_moh,1154
1/1/2017,Selangor,Klang,hospital_moh,1154
1/1/2018,Selangor,Klang,hospital_moh,1154
1/1/2019,Selangor,Klang,hospital_moh,1221
1/1/2020,Selangor,Klang,hospital_moh,1258
1/1/2021,Selangor,Klang,hospital_moh,1261
1/1/2022,Selangor,Klang,hospital_moh,1261
1/1/2015,Selangor,Klang,hospital_non_moh,0
1/1/2016,Selangor,Klang,hospital_non_moh,0
1/1/2017,Selangor,Klang,hospital_non_moh,0
1/1/2018,Selangor,Klang,hospital_non_moh,0
1/1/2019,Selangor,Klang,hospital_non_moh,0
1/1/2020,Selangor,Klang,hospital_non_moh,0
1/1/2021,Selangor,Klang,hospital_non_moh,0
1/1/2022,Selangor,Klang,hospital_non_moh,0
1/1/2015,Selangor,Klang,special_medical_institution,0
1/1/2016,Selangor,Klang,special_medical_institution,0
1/1/2017,Selangor,Klang,special_medical_institution,0
1/1/2018,Selangor,Klang,special_medical_institution,0
1/1/2019,Selangor,Klang,special_medical_institution,0
1/1/2020,Selangor,Klang,special_medical_institution,0
1/1/2021,Selangor,Klang,special_medical_institution,0
1/1/2022,Selangor,Klang,special_medical_institution,0
1/1/2015,Selangor,Kuala Langat,all,155
1/1/2016,Selangor,Kuala Langat,all,155
1/1/2017,Selangor,Kuala Langat,all,162
1/1/2018,Selangor,Kuala Langat,all,162
1/1/2019,Selangor,Kuala Langat,all,162
1/1/2020,Selangor,Kuala Langat,all,172
1/1/2021,Selangor,Kuala Langat,all,182
1/1/2022,Selangor,Kuala Langat,all,196
1/1/2015,Selangor,Kuala Langat,hospital_moh,155
1/1/2016,Selangor,Kuala Langat,hospital_moh,155
1/1/2017,Selangor,Kuala Langat,hospital_moh,162
1/1/2018,Selangor,Kuala Langat,hospital_moh,162
1/1/2019,Selangor,Kuala Langat,hospital_moh,162
1/1/2020,Selangor,Kuala Langat,hospital_moh,172
1/1/2021,Selangor,Kuala Langat,hospital_moh,182
1/1/2022,Selangor,Kuala Langat,hospital_moh,196
1/1/2015,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2016,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2017,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2018,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2019,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2020,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2021,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2022,Selangor,Kuala Langat,hospital_non_moh,0
1/1/2015,Selangor,Kuala Langat,special_medical_institution,0
1/1/2016,Selangor,Kuala Langat,special_medical_institution,0
1/1/2017,Selangor,Kuala Langat,special_medical_institution,0
1/1/2018,Selangor,Kuala Langat,special_medical_institution,0
1/1/2019,Selangor,Kuala Langat,special_medical_institution,0
1/1/2020,Selangor,Kuala Langat,special_medical_institution,0
1/1/2021,Selangor,Kuala Langat,special_medical_institution,0
1/1/2022,Selangor,Kuala Langat,special_medical_institution,0
